Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100,0.01996335754627767,-10.73668661426163,-71.10106795332376
101.1579454259899,0.01990829576023912,-10.82172514721594,-71.3409005397119
102.3292992280754,0.0197070201069775,-10.90683018512195,-71.575819641577
103.5142166679344,0.01976079745840279,-10.99245978371483,-71.80709863883298
104.71285480509,0.02001342998739309,-11.07814896635912,-72.03333515557418
105.9253725177289,0.01991490650364135,-11.16288240402757,-72.26071782671755
107.1519305237607,0.02001700935287273,-11.24918029679816,-72.48313245576674
108.3926914021204,0.01993537960985566,-11.33588055593798,-72.70721077237468
109.6478196143185,0.01988420990483727,-11.42190114875497,-72.92383497109486
110.9174815262401,0.01992818030785494,-11.50756800508368,-73.13848368261267
112.2018454301964,0.0199834754817864,-11.59479516772821,-73.3606392806154
113.5010815672315,0.01982022950861644,-11.68144436619436,-73.57903975634281
114.8153621496883,0.01990103157119176,-11.76857534111524,-73.79467636918361
116.1448613840343,0.01974479821425483,-11.856129867098,-74.0119913654986
117.489755493953,0.0198875841164402,-11.94348618001046,-74.22077127561261
118.8502227437018,0.01955182455460983,-12.03102986621571,-74.43087393889572
120.2264434617413,0.01972128630739423,-12.11841719468849,-74.64065184564845
121.6186000646368,0.02014774269019518,-12.20694020594281,-74.85866688888534
123.0268770812382,0.01974043881149983,-12.29497432861462,-75.06204219775968
124.4514611771385,0.01962385598463398,-12.38392154733831,-75.27571850681925
125.8925411794167,0.01988101404196356,-12.47250581428514,-75.48211726683428
127.3503081016662,0.01972779384613774,-12.56156347954014,-75.69025572892575
128.8249551693134,0.0196542193906665,-12.65056720858829,-75.89116125919647
130.3166778452299,0.01979036818470664,-12.74013495646952,-76.09817604235477
131.8256738556407,0.01963538442994038,-12.82970651991133,-76.29658957519592
133.3521432163324,0.0201174624346608,-12.91872583959833,-76.4911581387222
134.8962882591654,0.01986352997576609,-13.01027542030331,-76.69831833570311
136.4583136588925,0.01969657380521503,-13.09961548623457,-76.89739835282171
138.0384264602885,0.0199332214533461,-13.19076997678228,-77.09821425919429
139.6368361055938,0.02008716571208968,-13.28058755622399,-77.28835811133467
141.2537544622755,0.02014466975570509,-13.37325437636002,-77.49573111763129
142.8893958511103,0.01984215899137677,-13.46327008873506,-77.69879581089083
144.5439770745928,0.01996043485505604,-13.55476046647915,-77.89575221482006
146.2177174456718,0.02013962758883046,-13.64558284790229,-78.07051013906948
147.9108388168208,0.02006072803427248,-13.73617694670512,-78.2831994172131
149.6235656094433,0.01979746083073234,-13.82665323255969,-78.47449548845627
151.3561248436208,0.01990751154603458,-13.91896877075676,-78.6563918639028
153.1087461682031,0.02010684701680203,-14.01236970944043,-78.8495114087749
154.8816618912481,0.01974111180938332,-14.10364148054629,-79.03789490491582
156.675107010815,0.01990645564701768,-14.19722171826078,-79.22112673817918
158.4893192461114,0.01996954489411987,-14.28901978843025,-79.40579855315241
160.3245390690041,0.0196348903915173,-14.38083337365066,-79.59754697102198
162.181009735893,0.02008261907105551,-14.47357536540382,-79.79516080038547
164.0589773199539,0.02000574181244072,-14.56709757648767,-79.96836643603808
165.9586907437561,0.0198420517427573,-14.66146243777334,-80.15957353902343
167.8804018122561,0.01976860362870373,-14.75413938907325,-80.3419453124699
169.8243652461744,0.0195514124760849,-14.84672015913598,-80.52182371887801
171.7908387157588,0.01978750749818804,-14.93921265812899,-80.71488062653876
173.7800828749376,0.01957561268994665,-15.03413050642633,-80.88784165155562
175.7923613958693,0.01980746732427974,-15.12875419718196,-81.06912963071142
177.8279410038923,0.01988289803254909,-15.22325322609556,-81.2635880481831
179.8870915128788,0.01946906784419801,-15.31614536289064,-81.43591992820359
181.9700858609984,0.01971032946872999,-15.41079902339357,-81.61822893436101
184.0772001468956,0.01968553189419075,-15.50466077948639,-81.79105331373178
186.2087136662868,0.01988477007759615,-15.59988830328483,-81.97627501609934
188.3649089489801,0.01996335560996433,-15.69512604269197,-82.15016290485794
190.5460717963248,0.01993841190036216,-15.78970113092863,-82.32700072802373
192.7524913190936,0.01998299543147498,-15.88506744066739,-82.50015316337939
194.9844599758046,0.02005368255572251,-15.97961688169464,-82.67510547747216
197.2422736114854,0.01966325047536132,-16.07680347180807,-82.84852406256665
199.526231496888,0.02040483799162768,-16.17166360026017,-83.02536965761345
201.8366363681561,0.01965824669670961,-16.26794751615095,-83.19715128317905
204.173794466953,0.02012474357901192,-16.36424015197638,-83.36916031315224
206.5380155810529,0.01969303336273598,-16.46020965191383,-83.53729666372053
208.929613085404,0.01983762957400642,-16.5569332745687,-83.71682723737439
211.3489039836647,0.01981333250934354,-16.65170911390568,-83.88774912325201
213.7962089502233,0.0198164358323107,-16.74952007597983,-84.05586511513275
216.2718523727021,0.01964253936298377,-16.84621180538671,-84.2253998937008
